rank_by_return,strategy_name,mode,rsi_period,rsi_buy,rsi_sell,bias_period,bias_buy,bias_sell,bb_period,bb_std,macd_fast,macd_slow,kd_period,kd_buy,kd_sell,ma_short,ma_long,stop_loss,take_profit,total_return_pct,annualized_return_pct,max_drawdown_pct,win_rate_pct,wins,losses,total_trades,profit_factor,sharpe,buy_hold_return_pct,backtest_start,backtest_end,trading_days
1129,"RSI(14,40,60)+BIAS(20,-5,3)+BB(20,2.5) [all]",all,14,40,60,20,-5,3,20,2.5,,,,,,,,,,279.71,24.58,-49.45,90.0,9,1,20,4.97,0.8566,1083.5,2020-01-02,2026-04-28,1530
1130,"RSI(14,40,80)+BIAS(5,-7,3)+BB(20,2.5) [majority]",majority,14,40,80,5,-7,3,20,2.5,,,,,,,,,,278.62,24.52,-49.41,80.0,8,2,20,14.31,0.8947,1083.5,2020-01-02,2026-04-28,1530
1131,"RSI(14,40,80)+BIAS(5,-10,3)+BB(20,2.5) [majority]",majority,14,40,80,5,-10,3,20,2.5,,,,,,,,,,278.62,24.52,-49.41,80.0,8,2,20,14.31,0.8947,1083.5,2020-01-02,2026-04-28,1530
1132,"RSI(14,35,65)+BIAS(10,-5,10)+BB(20,2.5) [majority]",majority,14,35,65,10,-5,10,20,2.5,,,,,,,,,,277.68,24.47,-49.41,80.0,8,2,20,13.47,0.8121,1083.5,2020-01-02,2026-04-28,1530
1133,"RSI(14,35,65)+BIAS(10,-7,10)+BB(20,2.5) [majority]",majority,14,35,65,10,-7,10,20,2.5,,,,,,,,,,277.68,24.47,-49.41,80.0,8,2,20,13.47,0.8121,1083.5,2020-01-02,2026-04-28,1530
1134,"RSI(14,35,80)+BIAS(10,-3,7)+BB(20,1.5) [all]",all,14,35,80,10,-3,7,20,1.5,,,,,,,,,,277.34,24.45,-49.41,66.67,6,3,18,5.54,0.8192,1083.5,2020-01-02,2026-04-28,1530
1135,"RSI(14,40,65)+BIAS(5,-3,5)+BB(20,2.0) [all]",all,14,40,65,5,-3,5,20,2.0,,,,,,,,,,275.39,24.34,-49.21,66.67,6,3,18,4.58,0.8094,1083.5,2020-01-02,2026-04-28,1530
1136,"RSI(14,30,60)+BIAS(10,-3,7)+BB(20,2.5) [all]",all,14,30,60,10,-3,7,20,2.5,,,,,,,,,,274.63,24.3,-49.45,80.0,4,1,10,12.79,0.8313,1083.5,2020-01-02,2026-04-28,1530
1137,"RSI(14,30,70)+BIAS(10,-3,10)+BB(20,2.5) [majority]",majority,14,30,70,10,-3,10,20,2.5,,,,,,,,,,274.61,24.3,-49.41,77.78,7,2,18,20.52,0.8117,1083.5,2020-01-02,2026-04-28,1530
1138,"RSI(14,35,80)+BIAS(5,-3,3)+BB(20,2.0) [all]",all,14,35,80,5,-3,3,20,2.0,,,,,,,,,,273.7,24.25,-49.41,77.78,7,2,18,6.2,0.812,1083.5,2020-01-02,2026-04-28,1530
1139,"RSI(14,35,80)+BIAS(10,-3,5)+BB(20,2.0) [all]",all,14,35,80,10,-3,5,20,2.0,,,,,,,,,,273.7,24.25,-49.41,77.78,7,2,18,6.2,0.812,1083.5,2020-01-02,2026-04-28,1530
1140,"RSI(14,35,75)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,35,75,10,-10,10,20,1.5,,,,,,,,,,272.73,24.2,-65.44,100.0,2,0,4,999,0.7879,1083.5,2020-01-02,2026-04-28,1530
1141,"RSI(14,35,75)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,35,75,10,-10,10,20,2.0,,,,,,,,,,272.73,24.2,-65.44,100.0,2,0,4,999,0.7879,1083.5,2020-01-02,2026-04-28,1530
1142,"RSI(14,40,75)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,40,75,10,-10,10,20,1.5,,,,,,,,,,272.73,24.2,-65.44,100.0,2,0,4,999,0.7879,1083.5,2020-01-02,2026-04-28,1530
1143,"RSI(14,40,75)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,40,75,10,-10,10,20,2.0,,,,,,,,,,272.73,24.2,-65.44,100.0,2,0,4,999,0.7879,1083.5,2020-01-02,2026-04-28,1530
1144,"RSI(14,30,70)+BIAS(5,-3,7)+BB(20,2.5) [majority]",majority,14,30,70,5,-3,7,20,2.5,,,,,,,,,,271.45,24.13,-49.41,77.78,7,2,18,20.3,0.8076,1083.5,2020-01-02,2026-04-28,1530
1145,"RSI(14,30,70)+BIAS(5,-3,10)+BB(20,2.5) [majority]",majority,14,30,70,5,-3,10,20,2.5,,,,,,,,,,271.45,24.13,-49.41,77.78,7,2,18,20.3,0.8076,1083.5,2020-01-02,2026-04-28,1530
1146,"RSI(14,35,65)+BIAS(10,-3,10)+BB(20,2.5) [majority]",majority,14,35,65,10,-3,10,20,2.5,,,,,,,,,,271.08,24.11,-49.41,80.0,8,2,20,13.18,0.8012,1083.5,2020-01-02,2026-04-28,1530
1147,"RSI(14,35,60)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,35,60,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1148,"RSI(14,35,60)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,35,60,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1149,"RSI(14,35,65)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,35,65,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1150,"RSI(14,35,65)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,35,65,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1151,"RSI(14,35,70)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,35,70,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1152,"RSI(14,35,70)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,35,70,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1153,"RSI(14,40,60)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,40,60,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1154,"RSI(14,40,60)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,40,60,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1155,"RSI(14,40,65)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,40,65,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1156,"RSI(14,40,65)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,40,65,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1157,"RSI(14,40,70)+BIAS(10,-10,10)+BB(20,1.5) [all]",all,14,40,70,10,-10,10,20,1.5,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1158,"RSI(14,40,70)+BIAS(10,-10,10)+BB(20,2.0) [all]",all,14,40,70,10,-10,10,20,2.0,,,,,,,,,,269.4,24.01,-65.75,100.0,2,0,4,999,0.7839,1083.5,2020-01-02,2026-04-28,1530
1159,"RSI(14,40,80)+BIAS(10,-7,10)+BB(20,2.0) [majority]",majority,14,40,80,10,-7,10,20,2.0,,,,,,,,,,269.31,24.01,-48.91,83.33,10,2,24,3.6,0.8031,1083.5,2020-01-02,2026-04-28,1530
1160,"RSI(14,25,80)+BIAS(10,-3,10)+BB(20,2.0) [all]",all,14,25,80,10,-3,10,20,2.0,,,,,,,,,,269.16,24.0,-63.62,100.0,2,0,4,999,0.7844,1083.5,2020-01-02,2026-04-28,1530
1161,"RSI(14,25,80)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,25,80,10,-5,10,20,1.5,,,,,,,,,,269.16,24.0,-63.62,100.0,2,0,4,999,0.7844,1083.5,2020-01-02,2026-04-28,1530
1162,"RSI(14,25,80)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,25,80,10,-5,10,20,2.0,,,,,,,,,,269.16,24.0,-63.62,100.0,2,0,4,999,0.7844,1083.5,2020-01-02,2026-04-28,1530
1163,"RSI(14,40,60)+BIAS(10,-5,5)+BB(20,2.5) [all]",all,14,40,60,10,-5,5,20,2.5,,,,,,,,,,269.11,24.0,-49.45,87.5,7,1,16,12.1,0.835,1083.5,2020-01-02,2026-04-28,1530
1164,"MA(5,20)+BB(20,2.5)+BIAS(10,-5,5) [majority]",majority,,,,10,-5,5,20,2.5,,,,,,5,20,,,269.11,24.0,-49.45,87.5,7,1,16,12.1,0.835,1083.5,2020-01-02,2026-04-28,1530
1165,"MA(5,60)+BB(20,2.5)+BIAS(10,-5,5) [majority]",majority,,,,10,-5,5,20,2.5,,,,,,5,60,,,269.11,24.0,-49.45,87.5,7,1,16,12.1,0.835,1083.5,2020-01-02,2026-04-28,1530
1166,"MA(10,20)+BB(20,2.5)+BIAS(10,-5,5) [majority]",majority,,,,10,-5,5,20,2.5,,,,,,10,20,,,269.11,24.0,-49.45,87.5,7,1,16,12.1,0.835,1083.5,2020-01-02,2026-04-28,1530
1167,"MA(10,60)+BB(20,2.5)+BIAS(10,-5,5) [majority]",majority,,,,10,-5,5,20,2.5,,,,,,10,60,,,269.11,24.0,-49.45,87.5,7,1,16,12.1,0.835,1083.5,2020-01-02,2026-04-28,1530
1168,"RSI(14,40,70)+BIAS(10,-3,10)+BB(20,2.5) [majority]",majority,14,40,70,10,-3,10,20,2.5,,,,,,,,,,267.99,23.94,-49.21,80.0,8,2,20,11.43,0.7881,1083.5,2020-01-02,2026-04-28,1530
1169,"RSI(14,35,75)+BIAS(10,-3,7)+BB(20,1.5) [all]",all,14,35,75,10,-3,7,20,1.5,,,,,,,,,,267.39,23.9,-49.41,66.67,6,3,18,5.39,0.8064,1083.5,2020-01-02,2026-04-28,1530
1170,"RSI(14,40,80)+BIAS(10,-7,3)+BB(20,2.0) [all]",all,14,40,80,10,-7,3,20,2.0,,,,,,,,,,267.16,23.89,-48.91,75.0,6,2,16,3.84,0.82,1083.5,2020-01-02,2026-04-28,1530
1171,"RSI(14,40,80)+BIAS(5,-5,10)+BB(20,2.0) [majority]",majority,14,40,80,5,-5,10,20,2.0,,,,,,,,,,265.89,23.82,-48.91,83.33,10,2,24,3.58,0.7964,1083.5,2020-01-02,2026-04-28,1530
1172,"RSI(14,30,60)+BIAS(5,-3,5)+BB(20,2.5) [all]",all,14,30,60,5,-3,5,20,2.5,,,,,,,,,,265.73,23.81,-49.45,75.0,3,1,8,12.32,0.8158,1083.5,2020-01-02,2026-04-28,1530
1173,"RSI(14,30,65)+BIAS(5,-3,5)+BB(20,2.5) [all]",all,14,30,65,5,-3,5,20,2.5,,,,,,,,,,265.73,23.81,-49.45,75.0,3,1,8,12.32,0.8158,1083.5,2020-01-02,2026-04-28,1530
1174,"RSI(14,40,80)+BIAS(10,-5,3)+BB(20,2.0) [all]",all,14,40,80,10,-5,3,20,2.0,,,,,,,,,,265.64,23.8,-48.91,80.0,8,2,20,3.8,0.8004,1083.5,2020-01-02,2026-04-28,1530
1175,"RSI(14,40,80)+BIAS(5,-5,7)+BB(20,2.0) [majority]",majority,14,40,80,5,-5,7,20,2.0,,,,,,,,,,262.79,23.65,-48.91,83.33,10,2,24,3.54,0.7926,1083.5,2020-01-02,2026-04-28,1530
1176,"RSI(14,35,75)+BIAS(20,-3,7)+BB(20,2.5) [all]",all,14,35,75,20,-3,7,20,2.5,,,,,,,,,,262.46,23.63,-49.45,83.33,5,1,12,21.1,0.817,1083.5,2020-01-02,2026-04-28,1530
1177,"RSI(14,35,75)+BIAS(20,-5,7)+BB(20,2.5) [all]",all,14,35,75,20,-5,7,20,2.5,,,,,,,,,,262.46,23.63,-49.45,83.33,5,1,12,21.1,0.817,1083.5,2020-01-02,2026-04-28,1530
1178,"RSI(14,30,80)+BIAS(10,-7,10)+BB(20,2.0) [majority]",majority,14,30,80,10,-7,10,20,2.0,,,,,,,,,,262.44,23.63,-48.91,81.82,9,2,22,3.75,0.8026,1083.5,2020-01-02,2026-04-28,1530
1179,"RSI(14,35,75)+BIAS(20,-7,10)+BB(20,2.5) [all]",all,14,35,75,20,-7,10,20,2.5,,,,,,,,,,261.93,23.6,-54.11,66.67,2,1,6,18.41,0.7793,1083.5,2020-01-02,2026-04-28,1530
1180,"RSI(14,40,75)+BIAS(20,-7,10)+BB(20,2.5) [all]",all,14,40,75,20,-7,10,20,2.5,,,,,,,,,,261.93,23.6,-54.11,66.67,2,1,6,18.41,0.7793,1083.5,2020-01-02,2026-04-28,1530
1181,"RSI(14,25,75)+BIAS(10,-3,10)+BB(20,2.0) [all]",all,14,25,75,10,-3,10,20,2.0,,,,,,,,,,261.78,23.59,-63.62,100.0,2,0,4,999,0.7753,1083.5,2020-01-02,2026-04-28,1530
1182,"RSI(14,25,75)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,25,75,10,-5,10,20,1.5,,,,,,,,,,261.78,23.59,-63.62,100.0,2,0,4,999,0.7753,1083.5,2020-01-02,2026-04-28,1530
1183,"RSI(14,25,75)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,25,75,10,-5,10,20,2.0,,,,,,,,,,261.78,23.59,-63.62,100.0,2,0,4,999,0.7753,1083.5,2020-01-02,2026-04-28,1530
1184,"RSI(14,40,70)+BIAS(5,-3,5)+BB(20,1.5) [all]",all,14,40,70,5,-3,5,20,1.5,,,,,,,,,,261.29,23.56,-49.21,66.67,6,3,18,4.56,0.7907,1083.5,2020-01-02,2026-04-28,1530
1185,"RSI(14,40,65)+BIAS(10,-10,10)+BB(20,2.5) [majority]",majority,14,40,65,10,-10,10,20,2.5,,,,,,,,,,261.01,23.55,-49.41,88.89,8,1,18,11.8,0.8046,1083.5,2020-01-02,2026-04-28,1530
1186,"RSI(14,40,80)+BIAS(5,-3,5)+BB(20,2.5) [majority]",majority,14,40,80,5,-3,5,20,2.5,,,,,,,,,,260.82,23.53,-49.21,66.67,6,3,18,4.31,0.7863,1083.5,2020-01-02,2026-04-28,1530
1187,"RSI(14,30,80)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,30,80,10,-5,10,20,1.5,,,,,,,,,,260.72,23.53,-63.61,100.0,2,0,4,999,0.7737,1083.5,2020-01-02,2026-04-28,1530
1188,"RSI(14,30,80)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,30,80,10,-5,10,20,2.0,,,,,,,,,,260.72,23.53,-63.61,100.0,2,0,4,999,0.7737,1083.5,2020-01-02,2026-04-28,1530
1189,"RSI(14,40,65)+BIAS(5,-3,7)+BB(20,2.5) [majority]",majority,14,40,65,5,-3,7,20,2.5,,,,,,,,,,260.56,23.52,-49.21,80.0,8,2,20,9.29,0.7804,1083.5,2020-01-02,2026-04-28,1530
1190,"RSI(14,40,65)+BIAS(5,-3,10)+BB(20,2.5) [majority]",majority,14,40,65,5,-3,10,20,2.5,,,,,,,,,,260.56,23.52,-49.21,80.0,8,2,20,9.29,0.7804,1083.5,2020-01-02,2026-04-28,1530
1191,"RSI(14,25,60)+BIAS(10,-3,10)+BB(20,2.0) [all]",all,14,25,60,10,-3,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1192,"RSI(14,25,60)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,25,60,10,-5,10,20,1.5,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1193,"RSI(14,25,60)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,25,60,10,-5,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1194,"RSI(14,25,65)+BIAS(10,-3,10)+BB(20,2.0) [all]",all,14,25,65,10,-3,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1195,"RSI(14,25,65)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,25,65,10,-5,10,20,1.5,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1196,"RSI(14,25,65)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,25,65,10,-5,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1197,"RSI(14,25,70)+BIAS(10,-3,10)+BB(20,2.0) [all]",all,14,25,70,10,-3,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1198,"RSI(14,25,70)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,25,70,10,-5,10,20,1.5,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1199,"RSI(14,25,70)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,25,70,10,-5,10,20,2.0,,,,,,,,,,258.55,23.41,-63.94,100.0,2,0,4,999,0.7713,1083.5,2020-01-02,2026-04-28,1530
1200,"RSI(14,35,60)+BIAS(5,-5,10)+BB(20,2.5) [majority]",majority,14,35,60,5,-5,10,20,2.5,,,,,,,,,,256.51,23.29,-48.91,72.73,8,3,22,4.34,0.7908,1083.5,2020-01-02,2026-04-28,1530
1201,"RSI(14,40,75)+BIAS(5,-3,3)+BB(20,2.0) [all]",all,14,40,75,5,-3,3,20,2.0,,,,,,,,,,256.3,23.28,-48.91,81.82,9,2,22,4.14,0.7886,1083.5,2020-01-02,2026-04-28,1530
1202,"RSI(14,40,80)+BIAS(10,-5,10)+BB(20,2.0) [majority]",majority,14,40,80,10,-5,10,20,2.0,,,,,,,,,,255.63,23.24,-48.91,83.33,10,2,24,3.47,0.7832,1083.5,2020-01-02,2026-04-28,1530
1203,"RSI(14,30,80)+BIAS(5,-3,10)+BB(20,2.5) [any]",any,14,30,80,5,-3,10,20,2.5,,,,,,,,,,255.15,23.21,-49.42,80.0,20,5,50,2.83,0.7628,1083.5,2020-01-02,2026-04-28,1530
1204,"RSI(14,40,80)+BIAS(5,-3,10)+BB(20,2.0) [majority]",majority,14,40,80,5,-3,10,20,2.0,,,,,,,,,,254.18,23.16,-48.91,83.33,10,2,24,3.46,0.7782,1083.5,2020-01-02,2026-04-28,1530
1205,"RSI(14,30,75)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,30,75,10,-5,10,20,1.5,,,,,,,,,,253.51,23.12,-63.61,100.0,2,0,4,999,0.7645,1083.5,2020-01-02,2026-04-28,1530
1206,"RSI(14,30,75)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,30,75,10,-5,10,20,2.0,,,,,,,,,,253.51,23.12,-63.61,100.0,2,0,4,999,0.7645,1083.5,2020-01-02,2026-04-28,1530
1207,"RSI(14,40,75)+BIAS(20,-5,7)+BB(20,2.0) [all]",all,14,40,75,20,-5,7,20,2.0,,,,,,,,,,253.43,23.11,-48.91,81.82,9,2,22,3.94,0.786,1083.5,2020-01-02,2026-04-28,1530
1208,"RSI(14,40,75)+BIAS(10,-3,5)+BB(20,2.0) [all]",all,14,40,75,10,-3,5,20,2.0,,,,,,,,,,253.16,23.1,-49.21,80.0,8,2,20,5.22,0.7798,1083.5,2020-01-02,2026-04-28,1530
1209,"RSI(14,40,70)+BIAS(20,-7,3)+BB(20,2.5) [all]",all,14,40,70,20,-7,3,20,2.5,,,,,,,,,,251.37,23.0,-49.45,83.33,5,1,12,19.55,0.8065,1083.5,2020-01-02,2026-04-28,1530
1210,"RSI(14,40,70)+BIAS(20,-7,5)+BB(20,2.5) [all]",all,14,40,70,20,-7,5,20,2.5,,,,,,,,,,251.37,23.0,-49.45,83.33,5,1,12,19.55,0.8065,1083.5,2020-01-02,2026-04-28,1530
1211,"RSI(14,40,70)+BIAS(20,-7,7)+BB(20,2.5) [all]",all,14,40,70,20,-7,7,20,2.5,,,,,,,,,,251.37,23.0,-49.45,83.33,5,1,12,19.55,0.8065,1083.5,2020-01-02,2026-04-28,1530
1212,"RSI(14,40,80)+BIAS(5,-3,7)+BB(20,2.0) [majority]",majority,14,40,80,5,-3,7,20,2.0,,,,,,,,,,251.18,22.98,-48.91,83.33,10,2,24,3.42,0.7743,1083.5,2020-01-02,2026-04-28,1530
1213,"RSI(14,25,80)+BIAS(5,-3,5)+BB(20,2.5) [majority]",majority,14,25,80,5,-3,5,20,2.5,,,,,,,,,,251.1,22.98,-49.41,62.5,5,3,16,5.61,0.7952,1083.5,2020-01-02,2026-04-28,1530
1214,"RSI(14,35,80)+BIAS(10,-7,7)+BB(20,2.5) [majority]",majority,14,35,80,10,-7,7,20,2.5,,,,,,,,,,250.98,22.97,-49.41,80.0,8,2,20,8.37,0.805,1083.5,2020-01-02,2026-04-28,1530
1215,"RSI(14,25,65)+BIAS(5,-3,7)+BB(20,2.5) [majority]",majority,14,25,65,5,-3,7,20,2.5,,,,,,,,,,250.81,22.96,-49.41,88.89,8,1,18,12.26,0.7915,1083.5,2020-01-02,2026-04-28,1530
1216,"RSI(14,25,65)+BIAS(5,-3,10)+BB(20,2.5) [majority]",majority,14,25,65,5,-3,10,20,2.5,,,,,,,,,,250.81,22.96,-49.41,88.89,8,1,18,12.26,0.7915,1083.5,2020-01-02,2026-04-28,1530
1217,"RSI(14,25,65)+BIAS(10,-3,10)+BB(20,2.5) [majority]",majority,14,25,65,10,-3,10,20,2.5,,,,,,,,,,250.81,22.96,-49.41,88.89,8,1,18,12.26,0.7915,1083.5,2020-01-02,2026-04-28,1530
1218,"RSI(14,40,75)+BIAS(20,-3,3)+BB(20,2.0) [all]",all,14,40,75,20,-3,3,20,2.0,,,,,,,,,,250.47,22.94,-48.91,84.62,11,2,26,4.06,0.7832,1083.5,2020-01-02,2026-04-28,1530
1219,"RSI(14,40,75)+BIAS(20,-3,5)+BB(20,2.0) [all]",all,14,40,75,20,-3,5,20,2.0,,,,,,,,,,250.47,22.94,-48.91,84.62,11,2,26,4.06,0.7832,1083.5,2020-01-02,2026-04-28,1530
1220,"RSI(14,30,60)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,30,60,10,-5,10,20,1.5,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1221,"RSI(14,30,60)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,30,60,10,-5,10,20,2.0,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1222,"RSI(14,30,65)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,30,65,10,-5,10,20,1.5,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1223,"RSI(14,30,65)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,30,65,10,-5,10,20,2.0,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1224,"RSI(14,30,70)+BIAS(10,-5,10)+BB(20,1.5) [all]",all,14,30,70,10,-5,10,20,1.5,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1225,"RSI(14,30,70)+BIAS(10,-5,10)+BB(20,2.0) [all]",all,14,30,70,10,-5,10,20,2.0,,,,,,,,,,250.36,22.94,-63.94,100.0,2,0,4,999,0.7606,1083.5,2020-01-02,2026-04-28,1530
1226,"RSI(14,35,80)+BIAS(5,-3,10)+BB(20,2.5) [any]",any,14,35,80,5,-3,10,20,2.5,,,,,,,,,,250.27,22.93,-49.42,80.0,20,5,50,2.81,0.7564,1083.5,2020-01-02,2026-04-28,1530
1227,"RSI(14,40,70)+BIAS(10,-7,3)+BB(20,2.5) [all]",all,14,40,70,10,-7,3,20,2.5,,,,,,,,,,248.03,22.8,-49.45,83.33,5,1,12,15.86,0.8087,1083.5,2020-01-02,2026-04-28,1530
1228,"RSI(14,40,70)+BIAS(10,-7,5)+BB(20,2.5) [all]",all,14,40,70,10,-7,5,20,2.5,,,,,,,,,,248.03,22.8,-49.45,83.33,5,1,12,15.86,0.8087,1083.5,2020-01-02,2026-04-28,1530
1229,"RSI(14,35,60)+BIAS(5,-3,10)+BB(20,2.5) [majority]",majority,14,35,60,5,-3,10,20,2.5,,,,,,,,,,247.35,22.76,-48.91,72.73,8,3,22,4.24,0.7757,1083.5,2020-01-02,2026-04-28,1530
1230,"RSI(14,35,80)+BIAS(10,-3,3)+BB(20,2.0) [all]",all,14,35,80,10,-3,3,20,2.0,,,,,,,,,,246.5,22.71,-48.91,80.0,8,2,20,3.53,0.7818,1083.5,2020-01-02,2026-04-28,1530
1231,"RSI(14,35,80)+BIAS(20,-5,3)+BB(20,2.0) [all]",all,14,35,80,20,-5,3,20,2.0,,,,,,,,,,246.5,22.71,-48.91,80.0,8,2,20,3.53,0.7818,1083.5,2020-01-02,2026-04-28,1530
1232,"RSI(14,35,80)+BIAS(20,-5,5)+BB(20,2.0) [all]",all,14,35,80,20,-5,5,20,2.0,,,,,,,,,,246.5,22.71,-48.91,80.0,8,2,20,3.53,0.7818,1083.5,2020-01-02,2026-04-28,1530
1233,"RSI(14,35,80)+BIAS(20,-5,7)+BB(20,2.0) [all]",all,14,35,80,20,-5,7,20,2.0,,,,,,,,,,246.5,22.71,-48.91,80.0,8,2,20,3.53,0.7818,1083.5,2020-01-02,2026-04-28,1530
1234,"RSI(14,35,65)+BIAS(20,-3,10)+BB(20,2.0) [all]",all,14,35,65,20,-3,10,20,2.0,,,,,,,,,,245.99,22.68,-49.41,62.5,5,3,16,5.28,0.7696,1083.5,2020-01-02,2026-04-28,1530
1235,"RSI(14,35,65)+BIAS(20,-5,10)+BB(20,2.0) [all]",all,14,35,65,20,-5,10,20,2.0,,,,,,,,,,245.99,22.68,-49.41,62.5,5,3,16,5.28,0.7696,1083.5,2020-01-02,2026-04-28,1530
1236,"RSI(14,35,70)+BIAS(20,-3,10)+BB(20,2.0) [all]",all,14,35,70,20,-3,10,20,2.0,,,,,,,,,,245.99,22.68,-49.41,62.5,5,3,16,5.28,0.7696,1083.5,2020-01-02,2026-04-28,1530
1237,"RSI(14,35,70)+BIAS(20,-5,10)+BB(20,2.0) [all]",all,14,35,70,20,-5,10,20,2.0,,,,,,,,,,245.99,22.68,-49.41,62.5,5,3,16,5.28,0.7696,1083.5,2020-01-02,2026-04-28,1530
1238,"RSI(14,40,75)+BIAS(10,-7,3)+BB(20,2.5) [all]",all,14,40,75,10,-7,3,20,2.5,,,,,,,,,,245.91,22.68,-56.29,100.0,4,0,8,999,0.7592,1083.5,2020-01-02,2026-04-28,1530
